COMBUSTIBLE,ESTADO,FECHA_DE_REGISTRO,CLASE,SERVICIO,MUNICIPIO,DEPARTAMENTO,CANTIDAD
GASOLINA,ACTIVO,2024,MOTOTRICICLO,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,2024,AUTOMOVIL,PÚBLICO,ENVIGADO,ANTIOQUIA,19
DIESEL,ACTIVO,2024,BUS,PÚBLICO,ENVIGADO,ANTIOQUIA,5
GASOLINA,ACTIVO,2024,BUSETA,PÚBLICO,ENVIGADO,ANTIOQUIA,5
DIESEL,ACTIVO,2024,CAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,344
GASOLINA,ACTIVO,2024,CAMIONETA,PÚBLICO,ENVIGADO,ANTIOQUIA,481
GASOLINA,ACTIVO,2024,CAMPERO,PÚBLICO,ENVIGADO,ANTIOQUIA,17
GASOLINA,ACTIVO,2024,MICROBUS,PÚBLICO,ENVIGADO,ANTIOQUIA,11
GASOLINA,ACTIVO,2024,MOTOCARRO,PÚBLICO,ENVIGADO,ANTIOQUIA,22
GASOLINA,ACTIVO,2024,TRACTOCAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,31
DIESEL,ACTIVO,2024,VOLQUETA,PÚBLICO,ENVIGADO,ANTIOQUIA,12
GASOLINA,ACTIVO,2024,CAMIONETA,OFICIAL,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,AUTOMOVIL,PARTICULAR,GIRARDOTA,ANTIOQUIA,5
GASOLINA,ACTIVO,2024,CAMIONETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,8
GASOLINA,ACTIVO,2024,CAMPERO,PARTICULAR,GIRARDOTA,ANTIOQUIA,2
GASOLINA,ACTIVO,2024,MOTOCARRO,PARTICULAR,GIRARDOTA,ANTIOQUIA,43
GASOLINA,ACTIVO,2024,MOTOCICLETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,1545
GASOLINA,ACTIVO,2024,AUTOMOVIL,PÚBLICO,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,BUSETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
DIESEL,ACTIVO,2024,CAMION,PÚBLICO,GIRARDOTA,ANTIOQUIA,3
GASOLINA,ACTIVO,2024,CAMIONETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,8
GASOLINA,ACTIVO,2024,MICROBUS,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
GASOLINA,ACTIVO,2024,MOTOCARRO,PÚBLICO,GIRARDOTA,ANTIOQUIA,6
GASOLINA,ACTIVO,2024,TRACTOCAMION,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
DIESEL,ACTIVO,2024,VOLQUETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
GASOLINA,ACTIVO,2024,CAMIÓN GRÚA,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,CARGADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2024,COMPACTADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,EXCAVADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,8
GASOLINA,ACTIVO,2024,MINICARGADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2024,MONTACARGAS,NO REGISTRA,ITAGUI,ANTIOQUIA,7
GASOLINA,ACTIVO,2024,MOTONIVELADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,PAVIMENTADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,PERFORADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,PILOTEADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,5
GASOLINA,ACTIVO,2024,RETROEXCAVADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,6
GASOLINA,ACTIVO,2024,TRACTOR,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,TRACTOR SOBRE ORUGA,NO REGISTRA,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,VIBROCOMPACTADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,5
GASOLINA,ACTIVO,2024,AUTOMOVIL,OFICIAL,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2024,CAMIONETA,OFICIAL,ITAGUI,ANTIOQUIA,2
