date, pm25
2021/10/4, 56
2021/10/5, 55
2021/10/6, 55
2021/10/7, 55
2021/10/8, 51
2021/10/9, 58
2021/10/10, 55
2021/10/11, 56
2021/10/12, 58
2021/10/13, 62
2021/10/14, 54
2021/10/15, 63
2021/10/16, 58
2021/10/17, 65
2021/10/18, 44
2021/10/19, 40
2021/10/20, 54
2021/10/21, 54
2021/10/22, 57
2021/10/23, 66
2021/10/24, 73
2021/10/25, 54
2021/10/26, 53
2021/10/27, 52
2021/10/28, 48
2021/10/29, 72
2021/10/30, 71
2021/10/31, 58
2021/11/1, 49
2021/11/2, 44
2021/11/3, 53
2021/11/4, 61
2021/11/5, 54
2021/11/6, 61
2021/11/7, 57
2021/11/8, 65
2021/11/9, 58
2021/11/10, 58
2021/11/11, 64
2021/11/12, 63
2021/11/13, 68
2021/11/14, 63
2021/11/15, 56
2021/11/16, 65
2021/11/17, 73
2021/11/18, 69
2021/11/19, 64
2021/11/20, 59
2021/11/21, 54
2021/11/22, 54
2021/11/23, 75
2021/11/24, 78
2021/11/25, 76
2021/11/26, 58
2021/11/27, 52
2021/11/28, 59
2021/11/29, 55
2021/11/30, 55
2021/12/1, 58
2021/12/2, 51
2021/12/3, 55
2021/12/4, 57
2021/12/5, 58
2021/12/6, 61
2021/12/7, 61
2021/12/8, 62
2021/12/9, 73
2021/12/10, 66
2021/12/11, 66
2021/12/12, 64
2021/12/13, 54
2021/12/14, 51
2021/12/15, 60
2021/12/16, 67
2021/12/17, 69
2021/12/18, 62
2021/12/19, 67
2021/12/20, 87
2021/12/21, 59
2021/12/22, 60
2021/12/23, 59
2021/12/24, 58
2021/12/25, 53
2021/12/26, 61
2021/12/27, 54
2021/12/28, 44
2021/12/29, 63
2021/12/30, 67
2021/12/31, 80
2022/1/1, 65
2022/1/2, 73
2021/7/2, 56
2021/7/3, 56
2021/7/4, 47
2021/7/5, 43
2021/7/6, 43
2021/7/7, 55
2021/7/8, 58
2021/7/9, 60
2021/7/10, 56
2021/7/11, 64
2021/7/12, 56
2021/7/13, 49
2021/7/14, 54
2021/7/15, 56
2021/7/16, 63
2021/7/17, 62
2021/7/18, 53
2021/7/19, 36
2021/7/20, 33
2021/7/21, 38
2021/7/22, 52
2021/7/23, 58
2021/7/24, 60
2021/7/25, 67
2021/7/26, 46
2021/7/27, 49
2021/7/28, 51
2021/7/29, 63
2021/7/30, 61
2021/7/31, 59
2021/8/1, 52
2021/8/2, 47
2021/8/3, 46
2021/8/4, 58
2021/8/5, 80
2021/8/6, 79
2021/8/7, 71
2021/8/8, 76
2021/8/9, 61
2021/8/10, 49
2021/8/11, 56
2021/8/12, 60
2021/8/13, 59
2021/8/14, 51
2021/8/15, 47
2021/8/16, 38
2021/8/17, 46
2021/8/18, 49
2021/8/19, 46
2021/8/20, 53
2021/8/21, 55
2021/8/22, 68
2021/8/23, 57
2021/8/24, 51
2021/8/25, 45
2021/8/26, 58
2021/8/27, 57
2021/8/28, 61
2021/8/29, 54
2021/8/30, 56
2021/8/31, 39
2021/9/1, 54
2021/9/2, 58
2021/9/3, 55
2021/9/4, 54
2021/9/5, 55
2021/9/6, 50
2021/9/7, 50
2021/9/9, 62
2021/9/10, 63
2021/9/11, 57
2021/9/12, 51
2021/9/13, 45
2021/9/14, 51
2021/9/15, 56
2021/9/16, 57
2021/9/17, 54
2021/9/18, 56
2021/9/19, 60
2021/9/20, 59
2021/9/21, 55
2021/9/22, 56
2021/9/23, 62
2021/9/24, 55
2021/9/25, 62
2021/9/26, 57
2021/9/27, 54
2021/9/28, 50
2021/9/30, 61
2021/10/1, 61
2021/4/2, 58
2021/4/3, 50
2021/4/4, 44
2021/4/5, 47
2021/4/6, 40
2021/4/7, 34
2021/4/8, 49
2021/4/9, 47
2021/4/10, 47
2021/4/11, 49
2021/4/12, 46
2021/4/13, 52
2021/4/14, 54
2021/4/15, 59
2021/4/16, 71
2021/4/17, 62
2021/4/18, 61
2021/4/19, 51
2021/4/20, 52
2021/4/21, 58
2021/4/22, 63
2021/4/23, 73
2021/4/24, 76
2021/4/25, 57
2021/4/26, 65
2021/4/27, 71
2021/4/28, 80
2021/4/29, 59
2021/4/30, 43
2021/5/1, 47
2021/5/2, 52
2021/5/3, 45
2021/5/4, 41
2021/5/5, 46
2021/5/6, 52
2021/5/7, 58
2021/5/8, 64
2021/5/9, 52
2021/5/10, 47
2021/5/11, 49
2021/5/12, 56
2021/5/13, 51
2021/5/14, 54
2021/5/15, 53
2021/5/16, 56
2021/5/17, 44
2021/5/18, 41
2021/5/19, 41
2021/5/20, 56
2021/5/21, 52
2021/5/22, 61
2021/5/23, 67
2021/5/24, 53
2021/5/25, 51
2021/5/26, 51
2021/5/27, 50
2021/5/28, 57
2021/5/29, 63
2021/5/30, 50
2021/5/31, 56
2021/6/1, 54
2021/6/2, 49
2021/6/3, 51
2021/6/4, 52
2021/6/5, 54
2021/6/6, 57
2021/6/7, 42
2021/6/8, 37
2021/6/9, 49
2021/6/10, 41
2021/6/11, 55
2021/6/12, 65
2021/6/13, 60
2021/6/14, 64
2021/6/15, 45
2021/6/16, 51
2021/6/17, 58
2021/6/18, 59
2021/6/19, 57
2021/6/20, 52
2021/6/21, 50
2021/6/22, 40
2021/6/23, 48
2021/6/24, 58
2021/6/25, 54
2021/6/26, 56
