date, pm25
2020/11/4, 46
2020/11/5, 60
2020/11/6, 49
2020/11/7, 48
2020/11/8, 59
2020/11/9, 67
2020/11/10, 66
2020/11/11, 62
2020/11/12, 46
2020/11/13, 56
2020/11/14, 32
2020/11/15, 14
2020/11/16, 10
2020/11/17, 29
2020/11/18, 43
2020/11/19, 57
2020/11/20, 45
2020/11/21, 40
2020/11/22, 36
2020/11/23, 35
2020/11/24, 45
2020/11/25, 51
2020/11/26, 48
2020/11/27, 47
2020/11/28, 49
2020/11/29, 40
2020/11/30, 49
2020/12/1, 48
2020/12/2, 62
2020/12/3, 54
2020/12/4, 44
2020/12/5, 49
2020/12/6, 53
2020/12/7, 49
2020/12/8, 44
2020/12/9, 58
2020/12/10, 54
2020/12/11, 52
2020/12/12, 50
2020/12/13, 54
2020/12/14, 53
2020/12/15, 50
2020/12/16, 55
2020/12/17, 63
2020/12/18, 58
2020/12/19, 60
2020/12/20, 60
2020/12/21, 59
2020/12/22, 56
2020/12/23, 52
2020/12/24, 57
2020/12/25, 60
2020/12/26, 54
2020/12/27, 25
2020/12/28, 32
2020/12/29, 47
2020/12/30, 48
2020/12/31, 55
2021/1/1, 59
2021/1/2, 69
2021/1/3, 54
2021/1/4, 48
2020/7/2, 50
2020/7/3, 39
2020/7/4, 49
2020/7/5, 51
2020/7/6, 42
2020/7/7, 58
2020/7/8, 60
2020/7/9, 56
2020/7/10, 45
2020/7/11, 54
2020/7/12, 47
2020/7/13, 45
2020/7/14, 53
2020/7/15, 46
2020/7/16, 46
2020/7/17, 51
2020/7/18, 53
2020/7/19, 45
2020/7/20, 40
2020/7/21, 42
2020/7/22, 53
2020/7/23, 54
2020/7/24, 55
2020/7/25, 49
2020/7/26, 42
2020/7/27, 48
2020/7/28, 56
2020/7/29, 50
2020/7/30, 42
2020/7/31, 52
2020/8/1, 59
2020/8/2, 57
2020/8/3, 49
2020/8/4, 55
2020/8/5, 66
2020/8/6, 69
2020/8/7, 77
2020/8/8, 72
2020/8/9, 52
2020/8/10, 51
2020/8/11, 59
2020/8/12, 70
2020/8/13, 60
2020/8/14, 50
2020/8/15, 49
2020/8/16, 49
2020/8/17, 51
2020/8/18, 37
2020/8/19, 48
2020/8/20, 46
2020/8/21, 39
2020/8/22, 50
2020/8/23, 50
2020/8/24, 50
2020/8/25, 52
2020/8/26, 60
2020/8/27, 57
2020/8/28, 57
2020/8/29, 52
2020/8/30, 57
2020/8/31, 41
2020/9/1, 52
2020/9/2, 62
2020/9/3, 60
2020/9/4, 60
2020/9/5, 77
2020/9/6, 57
2020/9/7, 36
2020/9/8, 41
2020/9/9, 53
2020/9/10, 54
2020/9/11, 62
2020/9/12, 58
2020/9/13, 50
2020/9/14, 54
2020/9/15, 54
2020/9/16, 63
2020/9/17, 57
2020/9/18, 64
2020/9/19, 65
2020/9/20, 72
2020/9/21, 65
2020/9/22, 64
2020/9/23, 64
2020/9/24, 59
2020/9/25, 51
2020/9/26, 53
2020/9/27, 54
2020/9/28, 46
2020/9/29, 47
2020/9/30, 56
2020/10/1, 57
2020/4/2, 64
2020/4/3, 48
2020/4/4, 57
2020/4/5, 67
2020/4/6, 57
2020/4/7, 56
2020/4/8, 51
2020/4/9, 53
2020/4/10, 52
2020/4/11, 51
2020/4/12, 48
2020/4/13, 44
2020/4/14, 48
2020/4/15, 51
2020/4/16, 60
2020/4/17, 73
2020/4/18, 98
2020/4/19, 103
2020/4/20, 75
2020/4/21, 63
2020/4/22, 60
2020/4/23, 57
2020/4/24, 57
2020/4/25, 56
2020/4/26, 63
2020/4/27, 68
2020/4/28, 66
2020/4/29, 72
2020/4/30, 67
2020/5/1, 71
2020/5/2, 66
2020/5/3, 56
2020/5/4, 53
2020/5/5, 55
2020/5/6, 55
2020/5/7, 58
2020/5/8, 54
2020/5/9, 52
2020/5/10, 49
2020/5/11, 48
2020/5/12, 53
2020/5/13, 62
2020/5/14, 60
2020/5/15, 64
2020/5/16, 65
2020/5/17, 61
2020/5/18, 53
2020/5/19, 48
2020/5/20, 56
2020/5/21, 73
2020/5/22, 60
2020/5/23, 60
2020/5/24, 66
2020/5/25, 61
2020/5/26, 52
2020/5/27, 47
2020/5/28, 51
2020/5/29, 57
2020/5/30, 55
2020/5/31, 63
2020/6/1, 56
2020/6/2, 50
2020/6/3, 60
2020/6/4, 66
2020/6/5, 64
2020/6/6, 58
2020/6/7, 65
2020/6/8, 56
2020/6/9, 43
2020/6/10, 51
2020/6/11, 57
2020/6/12, 65
2020/6/13, 64
2020/6/14, 59
2020/6/15, 45
2020/6/16, 40
2020/6/17, 52
2020/6/18, 58
2020/6/19, 64
2020/6/20, 58
2020/6/21, 58
2020/6/22, 47
2020/6/23, 35
2020/6/24, 44
2020/6/25, 65
2020/6/26, 90
2020/6/27, 70
2020/6/28, 62
2020/6/29, 54
2020/6/30, 46
2020/7/1, 48
2020/1/2, 46
2020/1/3, 43
2020/1/4, 45
2020/1/5, 51
2020/1/6, 53
2020/1/7, 54
2020/1/8, 51
2020/1/9, 52
2020/1/10, 51
2020/1/11, 55
2020/1/12, 56
2020/1/13, 49
2020/1/14, 52
2020/1/15, 52
2020/1/16, 59
2020/1/17, 54
2020/1/18, 43
2020/1/19, 31
2020/1/20, 32
2020/1/21, 52
2020/1/22, 68
2020/1/23, 44
2020/1/24, 34
2020/1/25, 54
2020/1/26, 53
2020/1/27, 45
2020/1/28, 50
2020/1/29, 60
2020/1/30, 59
2020/1/31, 60
2020/2/1, 75
2020/2/2, 68
2020/2/3, 56
2020/2/4, 55
2020/2/5, 58
2020/2/6, 61
2020/2/7, 70
2020/2/8, 79
2020/2/9, 92
2020/2/10, 91
2020/2/11, 85
2020/2/12, 82
2020/2/13, 75
2020/2/14, 81
2020/2/15, 92
2020/2/16, 81
2020/2/17, 64
2020/2/18, 62
2020/2/19, 64
2020/2/20, 65
2020/2/21, 71
2020/2/22, 83
2020/2/23, 76
2020/2/24, 76
2020/2/25, 77
2020/2/26, 75
2020/2/27, 70
2020/2/28, 83
2020/2/29, 80
2020/3/1, 89
2020/3/2, 100
2020/3/3, 88
2020/3/4, 91
2020/3/5, 92
2020/3/6, 84
2020/3/7, 105
2020/3/8, 140
2020/3/9, 131
2020/3/10, 129
2020/3/11, 110
2020/3/12, 95
2020/3/13, 120
2020/3/14, 118
2020/3/15, 99
2020/3/16, 118
2020/3/17, 109
2020/3/18, 145
2020/3/19, 146
2020/3/20, 154
2020/3/21, 150
2020/3/22, 95
2020/3/23, 84
2020/3/24, 99
2020/3/25, 125
2020/3/26, 135
2020/3/27, 135
2020/3/28, 131
2020/3/29, 127
2020/3/30, 133
2020/3/31, 127
2020/4/1, 107
2019/12/15, 53
2019/12/16, 49
2019/12/17, 57
2019/12/18, 69
2019/12/19, 68
2019/12/20, 62
2019/12/21, 53
2019/12/22, 51
2019/12/23, 53
2019/12/24, 46
2019/12/25, 47
2019/12/26, 58
2019/12/27, 45
2019/12/28, 41
2019/12/29, 52
2019/12/30, 50
2018/10/2, 56
2018/10/3, 61
2018/10/4, 60
2018/10/5, 65
2018/10/6, 65
2018/10/7, 54
2018/10/8, 52
2018/10/9, 56
2018/10/10, 64
2018/10/11, 67
2018/10/12, 52
2018/10/13, 36
2018/10/14, 34
2018/10/15, 49
2018/10/16, 56
2018/10/17, 55
2018/10/18, 69
2018/10/19, 64
2018/10/20, 70
2018/10/21, 56
2018/10/22, 36
2018/10/23, 28
2018/10/24, 41
2018/10/25, 53
2018/10/26, 62
2018/10/27, 61
2018/10/28, 66
2018/10/29, 57
2018/10/30, 57
2018/10/31, 61
2018/11/1, 66
2018/11/2, 72
2018/11/3, 66
2018/11/4, 69
2018/11/5, 56
2018/11/6, 42
2018/11/7, 48
2018/11/8, 59
2018/11/9, 68
2018/11/10, 69
2018/11/11, 69
2018/11/12, 61
2018/11/13, 56
2018/11/14, 67
2018/11/15, 65
2018/11/16, 77
2018/11/17, 75
2018/11/18, 73
2018/11/19, 65
2018/11/20, 57
2018/11/21, 66
2018/11/22, 63
2018/11/23, 58
2018/11/24, 66
2018/11/25, 68
2018/11/26, 55
2018/11/27, 60
2018/11/28, 54
2018/11/29, 57
2018/11/30, 66
2018/12/1, 67
2018/12/2, 58
2018/12/3, 59
2018/12/4, 58
2018/12/5, 61
2018/12/6, 57
2018/12/7, 62
2018/12/8, 68
2018/12/9, 77
2018/12/10, 73
2018/12/11, 65
2018/12/12, 73
2018/12/13, 74
2018/12/14, 67
2018/12/15, 66
2018/12/16, 69
2018/12/17, 69
2018/12/18, 61
2018/12/19, 70
2018/12/20, 74
2018/12/21, 75
2018/12/22, 72
2018/12/23, 65
2018/12/24, 62
2018/12/25, 61
2018/12/26, 78
2018/12/27, 69
2018/12/28, 69
2018/12/29, 65
2018/12/30, 67
2018/12/31, 63
2018/7/2, 62
2018/7/3, 53
2018/7/4, 43
2018/7/5, 53
2018/7/6, 51
2018/7/7, 53
2018/7/8, 58
2018/7/9, 53
2018/7/10, 48
2018/7/11, 56
2018/7/12, 59
2018/7/13, 53
2018/7/14, 56
2018/7/15, 51
2018/7/16, 52
2018/7/17, 50
2018/7/18, 51
2018/7/19, 54
2018/7/20, 59
2018/7/21, 60
2018/7/22, 56
2018/7/23, 58
2018/7/24, 68
2018/7/25, 67
2018/7/26, 60
2018/7/27, 58
2018/7/28, 66
2018/7/29, 61
2018/7/30, 54
2018/7/31, 56
2018/8/1, 59
2018/8/2, 29
2018/8/5, 47
2018/8/6, 46
2018/8/7, 45
2018/8/8, 52
2018/8/9, 54
2018/8/10, 57
2018/8/11, 56
2018/8/12, 57
2018/8/13, 54
2018/8/14, 53
2018/8/15, 62
2018/8/16, 65
2018/8/17, 63
2018/8/18, 60
2018/8/19, 60
2018/8/20, 56
2018/8/21, 44
2018/8/22, 54
2018/8/23, 58
2018/8/24, 57
2018/8/25, 61
2018/8/26, 55
2018/8/27, 59
2018/8/28, 58
2018/8/29, 56
2018/8/30, 60
2018/8/31, 58
2018/9/1, 60
2018/9/2, 59
2018/9/3, 54
2018/9/4, 48
2018/9/5, 61
2018/9/6, 77
2018/9/7, 69
2018/9/8, 74
2018/9/9, 72
2018/9/10, 57
2018/9/11, 60
2018/9/12, 63
2018/9/13, 59
2018/9/14, 66
2018/9/15, 62
2018/9/16, 51
2018/9/17, 38
2018/9/18, 56
2018/9/19, 65
2018/9/20, 57
2018/9/21, 63
2018/9/22, 58
2018/9/23, 61
2018/9/24, 58
2018/9/25, 58
2018/9/26, 63
2018/9/27, 67
2018/9/28, 67
2018/9/29, 68
2018/9/30, 72
2018/10/1, 67
2018/6/10, 59
2018/6/11, 55
2018/6/12, 47
2018/6/13, 44
2018/6/14, 54
2018/6/15, 58
2018/6/16, 52
2018/6/17, 55
2018/6/18, 45
2018/6/19, 44
2018/6/20, 57
2018/6/21, 63
2018/6/22, 57
2018/6/23, 63
2018/6/24, 56
2018/6/25, 45
2018/6/26, 42
2018/6/27, 46
2018/6/28, 47
2018/6/30, 61
2018/7/1, 60
