NOMBRE_MUNICIPIO,FECHA_DE_REGISTRO,PM25,PM10,NO2,CO
ENVIGADO,04/02/2024,65,,,
ENVIGADO,03/02/2024,82,,,
ENVIGADO,23/01/2024,58,,,
ENVIGADO,02/02/2024,75,,,
ENVIGADO,31/01/2024,81,,,
ENVIGADO,30/01/2024,88,,,
ENVIGADO,29/01/2024,92,,,
ENVIGADO,28/01/2024,93,,,
ENVIGADO,27/01/2024,83,,,
ENVIGADO,26/01/2024,64,,,
ENVIGADO,25/01/2024,55,,,
ENVIGADO,01/02/2024,74,,,
ENVIGADO,01/07/2024,54,,,
ENVIGADO,24/05/2024,58,,,
ENVIGADO,29/06/2024,60,,,
ENVIGADO,07/06/2024,54,,,
ENVIGADO,06/06/2024,60,,,
ENVIGADO,05/06/2024,43,,,
ENVIGADO,04/06/2024,33,,,
ENVIGADO,03/06/2024,36,,,
ENVIGADO,02/06/2024,43,,,
ENVIGADO,01/06/2024,54,,,
ENVIGADO,31/05/2024,54,,,
ENVIGADO,30/05/2024,48,,,
ENVIGADO,29/05/2024,53,,,
ENVIGADO,28/05/2024,52,,,
ENVIGADO,27/05/2024,55,,,
ENVIGADO,26/05/2024,57,,,
ENVIGADO,25/05/2024,52,,,
ENVIGADO,10/02/2024,53,,,
ENVIGADO,23/05/2024,53,,,
ENVIGADO,22/05/2024,58,,,
ENVIGADO,08/06/2024,56,,,
ENVIGADO,30/06/2024,52,,,
ENVIGADO,09/06/2024,48,,,
ENVIGADO,11/06/2024,46,,,
ENVIGADO,28/06/2024,54,,,
ENVIGADO,27/06/2024,51,,,
ENVIGADO,26/06/2024,52,,,
ENVIGADO,25/06/2024,57,,,
ENVIGADO,24/06/2024,47,,,
ENVIGADO,23/06/2024,52,,,
ENVIGADO,22/06/2024,53,,,
ENVIGADO,21/06/2024,55,,,
ENVIGADO,20/06/2024,53,,,
ENVIGADO,19/06/2024,36,,,
ENVIGADO,18/06/2024,9,,,
ENVIGADO,17/06/2024,13,,,
ENVIGADO,16/06/2024,25,,,
ENVIGADO,15/06/2024,42,,,
ENVIGADO,14/06/2024,45,,,
ENVIGADO,13/06/2024,44,,,
ENVIGADO,12/06/2024,53,,,
ENVIGADO,10/06/2024,32,,,
ENVIGADO,11/02/2024,53,,,
ENVIGADO,22/03/2024,76,,,
ENVIGADO,13/02/2024,49,,,
ENVIGADO,12/10/2023,58,,,
ENVIGADO,11/10/2023,66,,,
ENVIGADO,10/10/2023,56,,,
ENVIGADO,09/10/2023,49,,,
ENVIGADO,08/10/2023,65,,,
ENVIGADO,07/10/2023,59,,,
ENVIGADO,06/10/2023,46,,,
ENVIGADO,13/10/2023,61,,,
ENVIGADO,05/10/2023,51,,,
ENVIGADO,03/10/2023,42,,,
ENVIGADO,02/10/2023,44,,,
ENVIGADO,01/04/2024,92,,,
ENVIGADO,31/03/2024,80,,,
ENVIGADO,30/03/2024,76,,,
ENVIGADO,29/03/2024,85,,,
ENVIGADO,28/03/2024,87,,,
ENVIGADO,04/10/2023,53,,,
ENVIGADO,14/10/2023,59,,,
ENVIGADO,15/10/2023,62,,,
ENVIGADO,16/10/2023,62,,,
ENVIGADO,01/11/2023,42,,,
ENVIGADO,21/05/2024,47,,,
ENVIGADO,31/10/2023,34,,,
ENVIGADO,30/10/2023,19,,,
ENVIGADO,29/10/2023,20,,,
ENVIGADO,28/10/2023,42,,,
ENVIGADO,27/10/2023,65,,,
ENVIGADO,26/10/2023,62,,,
ENVIGADO,25/10/2023,57,,,
ENVIGADO,24/10/2023,59,,,
ENVIGADO,23/10/2023,56,,,
ENVIGADO,22/10/2023,53,,,
ENVIGADO,21/10/2023,67,,,
ENVIGADO,20/10/2023,64,,,
ENVIGADO,19/10/2023,62,,,
ENVIGADO,18/10/2023,47,,,
ENVIGADO,17/10/2023,45,,,
ENVIGADO,27/03/2024,70,,,
ENVIGADO,12/02/2024,47,,,
ENVIGADO,26/03/2024,75,,,
ENVIGADO,24/03/2024,85,,,
ENVIGADO,01/03/2024,97,,,
ENVIGADO,29/02/2024,92,,,
ENVIGADO,28/02/2024,73,,,
ENVIGADO,27/02/2024,68,,,
ENVIGADO,26/02/2024,64,,,
ENVIGADO,25/02/2024,60,,,
ENVIGADO,24/02/2024,55,,,
ENVIGADO,02/03/2024,105,,,
ENVIGADO,23/02/2024,58,,,
ENVIGADO,21/02/2024,67,,,
ENVIGADO,19/02/2024,51,,,
ENVIGADO,18/02/2024,57,,,
ENVIGADO,17/02/2024,59,,,
ENVIGADO,16/02/2024,62,,,
ENVIGADO,15/02/2024,71,,,
ENVIGADO,14/02/2024,64,,,
ENVIGADO,22/02/2024,73,,,
ENVIGADO,03/03/2024,95,,,
ENVIGADO,04/03/2024,81,,,
ENVIGADO,05/03/2024,84,,,
ENVIGADO,23/03/2024,75,,,
ENVIGADO,21/03/2024,80,,,
ENVIGADO,20/03/2024,66,,,
ENVIGADO,19/03/2024,80,,,
ENVIGADO,18/03/2024,86,,,
ENVIGADO,17/03/2024,78,,,
ENVIGADO,16/03/2024,75,,,
ENVIGADO,15/03/2024,81,,,
ENVIGADO,14/03/2024,79,,,
ENVIGADO,13/03/2024,81,,,
ENVIGADO,12/03/2024,77,,,
ENVIGADO,11/03/2024,79,,,
ENVIGADO,10/03/2024,89,,,
ENVIGADO,09/03/2024,98,,,
ENVIGADO,08/03/2024,103,,,
ENVIGADO,07/03/2024,111,,,
ENVIGADO,06/03/2024,116,,,
ENVIGADO,25/03/2024,90,,,
ENVIGADO,20/05/2024,39,,,
ENVIGADO,29/08/2024,62,,,
ENVIGADO,18/05/2024,62,,,
ENVIGADO,02/08/2024,51,,,
ENVIGADO,01/08/2024,48,,,
ENVIGADO,31/07/2024,48,,,
ENVIGADO,30/07/2024,50,,,
ENVIGADO,29/07/2024,49,,,
ENVIGADO,28/07/2024,60,,,
ENVIGADO,27/07/2024,66,,,
ENVIGADO,03/08/2024,59,,,
ENVIGADO,26/07/2024,61,,,
ENVIGADO,24/07/2024,52,,,
ENVIGADO,23/07/2024,42,,,
ENVIGADO,22/07/2024,39,,,
ENVIGADO,21/07/2024,45,,,
ENVIGADO,20/07/2024,55,,,
ENVIGADO,19/07/2024,56,,,
ENVIGADO,18/07/2024,48,,,
ENVIGADO,25/07/2024,57,,,
ENVIGADO,04/08/2024,55,,,
ENVIGADO,05/08/2024,57,,,
ENVIGADO,06/08/2024,49,,,
ENVIGADO,23/08/2024,60,,,
ENVIGADO,22/08/2024,59,,,
ENVIGADO,21/08/2024,53,,,
ENVIGADO,20/08/2024,46,,,
ENVIGADO,19/08/2024,49,,,
ENVIGADO,18/08/2024,52,,,
ENVIGADO,17/08/2024,64,,,
ENVIGADO,16/08/2024,60,,,
ENVIGADO,15/08/2024,48,,,
ENVIGADO,14/08/2024,51,,,
ENVIGADO,13/08/2024,62,,,
ENVIGADO,12/08/2024,49,,,
ENVIGADO,11/08/2024,59,,,
ENVIGADO,10/08/2024,60,,,
ENVIGADO,09/08/2024,54,,,
ENVIGADO,08/08/2024,40,,,
ENVIGADO,07/08/2024,48,,,
ENVIGADO,17/07/2024,40,,,
ENVIGADO,24/08/2024,51,,,
ENVIGADO,16/07/2024,38,,,
ENVIGADO,14/07/2024,59,,,
ENVIGADO,17/10/2024,59,,,
ENVIGADO,16/10/2024,53,,,
ENVIGADO,15/10/2024,35,,,
ENVIGADO,14/10/2024,36,,,
ENVIGADO,13/10/2024,46,,,
ENVIGADO,12/10/2024,47,,,
ENVIGADO,11/10/2024,50,,,
ENVIGADO,18/10/2024,62,,,
ENVIGADO,10/10/2024,53,,,
ENVIGADO,08/10/2024,52,,,
ENVIGADO,07/10/2024,52,,,
ENVIGADO,06/10/2024,45,,,
ENVIGADO,05/10/2024,46,,,
ENVIGADO,04/10/2024,46,,,
ENVIGADO,03/10/2024,58,,,
ENVIGADO,02/10/2024,65,,,
ENVIGADO,09/10/2024,54,,,
ENVIGADO,19/10/2024,68,,,
ENVIGADO,20/10/2024,51,,,
ENVIGADO,21/10/2024,53,,,
ENVIGADO,13/07/2024,63,,,
ENVIGADO,12/07/2024,57,,,
ENVIGADO,11/07/2024,48,,,
ENVIGADO,10/07/2024,38,,,
ENVIGADO,09/07/2024,39,,,
ENVIGADO,08/07/2024,47,,,
ENVIGADO,07/07/2024,36,,,
ENVIGADO,06/07/2024,40,,,
ENVIGADO,05/07/2024,56,,,
ENVIGADO,04/07/2024,58,,,
ENVIGADO,03/07/2024,44,,,
ENVIGADO,02/07/2024,40,,,
ENVIGADO,26/10/2024,55,,,
ENVIGADO,25/10/2024,56,,,
ENVIGADO,24/10/2024,55,,,
ENVIGADO,23/10/2024,54,,,
ENVIGADO,22/10/2024,46,,,
ENVIGADO,15/07/2024,45,,,
ENVIGADO,25/08/2024,52,,,
ENVIGADO,26/08/2024,53,,,
ENVIGADO,27/08/2024,47,,,
ENVIGADO,26/04/2024,54,,,
ENVIGADO,25/04/2024,61,,,
ENVIGADO,24/04/2024,58,,,
ENVIGADO,23/04/2024,44,,,
ENVIGADO,22/04/2024,43,,,
ENVIGADO,21/04/2024,55,,,
ENVIGADO,20/04/2024,78,,,
ENVIGADO,27/04/2024,53,,,
ENVIGADO,19/04/2024,82,,,
ENVIGADO,17/04/2024,98,,,
ENVIGADO,16/04/2024,108,,,
ENVIGADO,15/04/2024,105,,,
ENVIGADO,14/04/2024,92,,,
ENVIGADO,13/04/2024,87,,,
ENVIGADO,12/04/2024,74,,,
ENVIGADO,11/04/2024,78,,,
ENVIGADO,18/04/2024,99,,,
ENVIGADO,28/04/2024,60,,,
ENVIGADO,29/04/2024,56,,,
ENVIGADO,30/04/2024,39,,,
ENVIGADO,17/05/2024,54,,,
ENVIGADO,16/05/2024,50,,,
ENVIGADO,15/05/2024,46,,,
ENVIGADO,14/05/2024,44,,,
ENVIGADO,13/05/2024,53,,,
ENVIGADO,12/05/2024,60,,,
ENVIGADO,11/05/2024,50,,,
ENVIGADO,10/05/2024,49,,,
ENVIGADO,09/05/2024,39,,,
ENVIGADO,08/05/2024,51,,,
ENVIGADO,07/05/2024,50,,,
ENVIGADO,06/05/2024,47,,,
ENVIGADO,05/05/2024,58,,,
ENVIGADO,04/05/2024,73,,,
ENVIGADO,03/05/2024,53,,,
ENVIGADO,02/05/2024,53,,,
ENVIGADO,01/05/2024,54,,,
ENVIGADO,10/04/2024,65,,,
ENVIGADO,09/04/2024,53,,,
ENVIGADO,08/04/2024,57,,,
ENVIGADO,07/04/2024,56,,,
ENVIGADO,13/09/2024,64,,,
ENVIGADO,12/09/2024,64,,,
ENVIGADO,11/09/2024,61,,,
ENVIGADO,10/09/2024,61,,,
ENVIGADO,09/09/2024,60,,,
ENVIGADO,08/09/2024,64,,,
ENVIGADO,07/09/2024,64,,,
ENVIGADO,06/09/2024,63,,,
ENVIGADO,05/09/2024,67,,,
ENVIGADO,04/09/2024,77,,,
ENVIGADO,03/09/2024,63,,,
ENVIGADO,02/09/2024,70,,,
ENVIGADO,01/09/2024,74,,,
ENVIGADO,31/08/2024,60,,,
ENVIGADO,30/08/2024,57,,,
ENVIGADO,02/11/2023,56,,,
ENVIGADO,28/08/2024,58,,,
ENVIGADO,14/09/2024,56,,,
ENVIGADO,19/05/2024,58,,,
ENVIGADO,15/09/2024,59,,,
ENVIGADO,17/09/2024,57,,,
ENVIGADO,06/04/2024,64,,,
ENVIGADO,05/04/2024,69,,,
ENVIGADO,04/04/2024,67,,,
ENVIGADO,03/04/2024,82,,,
ENVIGADO,02/04/2024,84,,,
ENVIGADO,01/10/2024,48,,,
ENVIGADO,30/09/2024,40,,,
ENVIGADO,29/09/2024,59,,,
ENVIGADO,28/09/2024,59,,,
ENVIGADO,27/09/2024,56,,,
ENVIGADO,26/09/2024,59,,,
ENVIGADO,25/09/2024,54,,,
ENVIGADO,24/09/2024,55,,,
ENVIGADO,21/09/2024,73,,,
ENVIGADO,20/09/2024,67,,,
ENVIGADO,19/09/2024,56,,,
ENVIGADO,18/09/2024,58,,,
ENVIGADO,16/09/2024,64,,,
ENVIGADO,03/11/2023,51,,,
ENVIGADO,20/02/2024,51,,,
ENVIGADO,05/11/2023,46,,,
ENVIGADO,19/06/2023,34,,,
ENVIGADO,18/06/2023,42,,,
ENVIGADO,17/06/2023,43,,,
ENVIGADO,16/06/2023,46,,,
ENVIGADO,15/06/2023,44,,,
ENVIGADO,14/06/2023,39,,,
ENVIGADO,13/06/2023,29,,,
ENVIGADO,20/06/2023,19,,,
ENVIGADO,12/06/2023,42,,,
ENVIGADO,10/06/2023,54,,,
ENVIGADO,09/06/2023,56,,,
ENVIGADO,08/06/2023,53,,,
ENVIGADO,07/06/2023,53,,,
ENVIGADO,06/06/2023,55,,,
ENVIGADO,05/06/2023,60,,,
ENVIGADO,04/06/2023,44,,,
ENVIGADO,11/06/2023,51,,,
ENVIGADO,21/06/2023,31,,,
ENVIGADO,22/06/2023,39,,,
ENVIGADO,23/06/2023,49,,,
ENVIGADO,11/01/2023,49,,,
ENVIGADO,10/01/2023,55,,,
ENVIGADO,09/01/2023,57,,,
ENVIGADO,08/01/2023,59,,,
ENVIGADO,07/01/2023,56,,,
ENVIGADO,06/01/2023,51,,,
ENVIGADO,05/01/2023,52,,,
ENVIGADO,04/01/2023,49,,,
ENVIGADO,03/01/2023,58,,,
ENVIGADO,01/07/2023,39,,,
ENVIGADO,30/06/2023,48,,,
ENVIGADO,29/06/2023,46,,,
ENVIGADO,28/06/2023,60,,,
ENVIGADO,27/06/2023,55,,,
ENVIGADO,26/06/2023,48,,,
ENVIGADO,25/06/2023,54,,,
ENVIGADO,24/06/2023,53,,,
ENVIGADO,03/06/2023,58,,,
ENVIGADO,12/01/2023,51,,,
ENVIGADO,02/06/2023,54,,,
ENVIGADO,31/05/2023,44,,,
ENVIGADO,06/05/2023,56,,,
ENVIGADO,05/05/2023,55,,,
ENVIGADO,04/05/2023,49,,,
ENVIGADO,03/05/2023,46,,,
ENVIGADO,02/05/2023,44,,,
ENVIGADO,01/05/2023,51,,,
ENVIGADO,30/04/2023,50,,,
ENVIGADO,07/05/2023,57,,,
ENVIGADO,29/04/2023,58,,,
ENVIGADO,27/04/2023,52,,,
ENVIGADO,26/04/2023,54,,,
ENVIGADO,25/04/2023,42,,,
ENVIGADO,24/04/2023,41,,,
ENVIGADO,23/04/2023,50,,,
ENVIGADO,22/04/2023,60,,,
ENVIGADO,21/04/2023,62,,,
ENVIGADO,28/04/2023,59,,,
ENVIGADO,08/05/2023,62,,,
ENVIGADO,09/05/2023,55,,,
ENVIGADO,10/05/2023,62,,,
ENVIGADO,27/05/2023,49,,,
ENVIGADO,26/05/2023,61,,,
ENVIGADO,25/05/2023,54,,,
ENVIGADO,24/05/2023,43,,,
ENVIGADO,23/05/2023,52,,,
ENVIGADO,22/05/2023,50,,,
ENVIGADO,21/05/2023,54,,,
ENVIGADO,20/05/2023,58,,,
ENVIGADO,19/05/2023,56,,,
ENVIGADO,18/05/2023,60,,,
ENVIGADO,17/05/2023,61,,,
ENVIGADO,16/05/2023,51,,,
ENVIGADO,15/05/2023,57,,,
ENVIGADO,14/05/2023,61,,,
ENVIGADO,13/05/2023,61,,,
ENVIGADO,12/05/2023,63,,,
ENVIGADO,11/05/2023,61,,,
ENVIGADO,01/06/2023,51,,,
ENVIGADO,20/04/2023,61,,,
ENVIGADO,13/01/2023,55,,,
ENVIGADO,15/01/2023,57,,,
ENVIGADO,13/03/2023,54,,,
ENVIGADO,12/03/2023,67,,,
ENVIGADO,11/03/2023,77,,,
ENVIGADO,10/03/2023,68,,,
ENVIGADO,09/03/2023,60,,,
ENVIGADO,08/03/2023,56,,,
ENVIGADO,07/03/2023,54,,,
ENVIGADO,14/03/2023,41,,,
ENVIGADO,06/03/2023,54,,,
ENVIGADO,04/03/2023,77,,,
ENVIGADO,03/03/2023,71,,,
ENVIGADO,02/03/2023,69,,,
ENVIGADO,01/03/2023,88,,,
ENVIGADO,28/02/2023,98,,,
ENVIGADO,27/02/2023,95,,,
ENVIGADO,26/02/2023,91,,,
ENVIGADO,05/03/2023,71,,,
ENVIGADO,15/03/2023,59,,,
ENVIGADO,16/03/2023,62,,,
ENVIGADO,17/03/2023,55,,,
ENVIGADO,02/01/2023,83,,,
ENVIGADO,01/01/2023,67,,,
ENVIGADO,01/04/2023,71,,,
ENVIGADO,31/03/2023,69,,,
ENVIGADO,30/03/2023,67,,,
ENVIGADO,29/03/2023,78,,,
ENVIGADO,04/11/2023,40,,,
ENVIGADO,27/03/2023,89,,,
ENVIGADO,26/03/2023,84,,,
ENVIGADO,25/03/2023,96,,,
ENVIGADO,24/03/2023,95,,,
ENVIGADO,23/03/2023,85,,,
ENVIGADO,22/03/2023,75,,,
ENVIGADO,21/03/2023,58,,,
ENVIGADO,20/03/2023,48,,,
ENVIGADO,19/03/2023,54,,,
ENVIGADO,18/03/2023,54,,,
ENVIGADO,25/02/2023,84,,,
ENVIGADO,14/01/2023,58,,,
ENVIGADO,24/02/2023,74,,,
ENVIGADO,22/02/2023,81,,,
ENVIGADO,31/01/2023,69,,,
ENVIGADO,30/01/2023,61,,,
ENVIGADO,29/01/2023,61,,,
ENVIGADO,28/01/2023,61,,,
ENVIGADO,27/01/2023,60,,,
ENVIGADO,26/01/2023,57,,,
ENVIGADO,25/01/2023,56,,,
ENVIGADO,01/02/2023,64,,,
ENVIGADO,24/01/2023,62,,,
ENVIGADO,22/01/2023,63,,,
ENVIGADO,21/01/2023,63,,,
ENVIGADO,20/01/2023,56,,,
ENVIGADO,19/01/2023,56,,,
ENVIGADO,18/01/2023,62,,,
ENVIGADO,17/01/2023,53,,,
ENVIGADO,16/01/2023,52,,,
ENVIGADO,23/01/2023,66,,,
ENVIGADO,02/02/2023,65,,,
ENVIGADO,03/02/2023,69,,,
ENVIGADO,04/02/2023,77,,,
ENVIGADO,21/02/2023,55,,,
ENVIGADO,20/02/2023,55,,,
ENVIGADO,19/02/2023,57,,,
ENVIGADO,18/02/2023,61,,,
ENVIGADO,17/02/2023,66,,,
ENVIGADO,16/02/2023,61,,,
ENVIGADO,15/02/2023,62,,,
ENVIGADO,14/02/2023,67,,,
ENVIGADO,13/02/2023,70,,,
ENVIGADO,12/02/2023,67,,,
ENVIGADO,11/02/2023,67,,,
ENVIGADO,10/02/2023,61,,,
ENVIGADO,09/02/2023,63,,,
ENVIGADO,08/02/2023,65,,,
ENVIGADO,07/02/2023,73,,,
ENVIGADO,06/02/2023,80,,,
ENVIGADO,05/02/2023,83,,,
ENVIGADO,23/02/2023,76,,,
ENVIGADO,19/04/2023,56,,,
ENVIGADO,28/03/2023,88,,,
ENVIGADO,17/04/2023,65,,,
ENVIGADO,02/07/2023,40,,,
ENVIGADO,01/01/2024,51,,,
ENVIGADO,31/12/2023,52,,,
ENVIGADO,30/12/2023,47,,,
ENVIGADO,29/12/2023,60,,,
ENVIGADO,28/12/2023,45,,,
ENVIGADO,27/12/2023,59,,,
ENVIGADO,03/07/2023,42,,,
ENVIGADO,26/12/2023,72,,,
ENVIGADO,24/12/2023,65,,,
ENVIGADO,23/12/2023,60,,,
ENVIGADO,22/12/2023,57,,,
ENVIGADO,21/12/2023,53,,,
ENVIGADO,20/12/2023,47,,,
ENVIGADO,19/12/2023,50,,,
ENVIGADO,18/12/2023,49,,,
ENVIGADO,25/12/2023,64,,,
ENVIGADO,04/07/2023,37,,,
ENVIGADO,05/07/2023,43,,,
ENVIGADO,06/07/2023,52,,,
ENVIGADO,23/07/2023,35,,,
ENVIGADO,22/07/2023,27,,,
ENVIGADO,21/07/2023,28,,,
ENVIGADO,20/07/2023,35,,,
ENVIGADO,19/07/2023,37,,,
ENVIGADO,18/07/2023,32,,,
ENVIGADO,17/07/2023,36,,,
ENVIGADO,16/07/2023,50,,,
ENVIGADO,15/07/2023,46,,,
ENVIGADO,14/07/2023,43,,,
ENVIGADO,13/07/2023,47,,,
ENVIGADO,12/07/2023,35,,,
ENVIGADO,11/07/2023,36,,,
ENVIGADO,10/07/2023,45,,,
ENVIGADO,09/07/2023,54,,,
ENVIGADO,08/07/2023,56,,,
ENVIGADO,07/07/2023,51,,,
ENVIGADO,17/12/2023,68,,,
ENVIGADO,16/12/2023,71,,,
ENVIGADO,15/12/2023,67,,,
ENVIGADO,14/12/2023,61,,,
ENVIGADO,22/11/2023,44,,,
ENVIGADO,21/11/2023,42,,,
ENVIGADO,20/11/2023,40,,,
ENVIGADO,19/11/2023,48,,,
ENVIGADO,18/11/2023,55,,,
ENVIGADO,17/11/2023,36,,,
ENVIGADO,16/11/2023,45,,,
ENVIGADO,15/11/2023,50,,,
ENVIGADO,14/11/2023,47,,,
ENVIGADO,13/11/2023,56,,,
ENVIGADO,12/11/2023,62,,,
ENVIGADO,10/11/2023,61,,,
ENVIGADO,09/11/2023,53,,,
ENVIGADO,08/11/2023,45,,,
ENVIGADO,07/11/2023,42,,,
ENVIGADO,06/11/2023,53,,,
ENVIGADO,18/04/2023,45,,,
ENVIGADO,23/11/2023,44,,,
ENVIGADO,24/07/2023,37,,,
ENVIGADO,24/11/2023,51,,,
ENVIGADO,26/11/2023,48,,,
ENVIGADO,13/12/2023,55,,,
ENVIGADO,12/12/2023,53,,,
ENVIGADO,11/12/2023,54,,,
ENVIGADO,10/12/2023,61,,,
ENVIGADO,09/12/2023,75,,,
ENVIGADO,08/12/2023,72,,,
ENVIGADO,07/12/2023,65,,,
ENVIGADO,06/12/2023,58,,,
ENVIGADO,05/12/2023,55,,,
ENVIGADO,04/12/2023,57,,,
ENVIGADO,03/12/2023,54,,,
ENVIGADO,02/12/2023,61,,,
ENVIGADO,01/12/2023,52,,,
ENVIGADO,30/11/2023,46,,,
ENVIGADO,29/11/2023,37,,,
ENVIGADO,28/11/2023,38,,,
ENVIGADO,27/11/2023,42,,,
ENVIGADO,25/11/2023,51,,,
ENVIGADO,25/07/2023,39,,,
ENVIGADO,11/11/2023,63,,,
ENVIGADO,27/07/2023,63,,,
ENVIGADO,25/09/2023,59,,,
ENVIGADO,24/09/2023,59,,,
ENVIGADO,23/09/2023,60,,,
ENVIGADO,22/09/2023,54,,,
ENVIGADO,21/09/2023,53,,,
ENVIGADO,20/09/2023,57,,,
ENVIGADO,19/09/2023,49,,,
ENVIGADO,26/09/2023,60,,,
ENVIGADO,18/09/2023,50,,,
ENVIGADO,16/09/2023,50,,,
ENVIGADO,15/09/2023,51,,,
ENVIGADO,14/09/2023,43,,,
ENVIGADO,13/09/2023,34,,,
ENVIGADO,12/09/2023,36,,,
ENVIGADO,11/09/2023,53,,,
ENVIGADO,10/09/2023,62,,,
ENVIGADO,17/09/2023,51,,,
ENVIGADO,27/09/2023,62,,,
ENVIGADO,28/09/2023,60,,,
ENVIGADO,29/09/2023,57,,,
ENVIGADO,16/04/2023,76,,,
ENVIGADO,26/07/2023,54,,,
ENVIGADO,14/04/2023,62,,,
ENVIGADO,13/04/2023,60,,,
ENVIGADO,12/04/2023,54,,,
ENVIGADO,11/04/2023,50,,,
ENVIGADO,10/04/2023,45,,,
ENVIGADO,09/04/2023,41,,,
ENVIGADO,08/04/2023,37,,,
ENVIGADO,07/04/2023,66,,,
ENVIGADO,06/04/2023,71,,,
ENVIGADO,05/04/2023,58,,,
ENVIGADO,04/04/2023,56,,,
ENVIGADO,03/04/2023,66,,,
ENVIGADO,02/04/2023,78,,,
ENVIGADO,01/10/2023,55,,,
ENVIGADO,30/09/2023,58,,,
ENVIGADO,09/09/2023,58,,,
ENVIGADO,08/09/2023,45,,,
ENVIGADO,15/04/2023,67,,,
ENVIGADO,06/09/2023,42,,,
ENVIGADO,15/08/2023,39,,,
ENVIGADO,14/08/2023,37,,,
ENVIGADO,13/08/2023,42,,,
ENVIGADO,12/08/2023,48,,,
ENVIGADO,11/08/2023,56,,,
ENVIGADO,10/08/2023,55,,,
ENVIGADO,09/08/2023,42,,,
ENVIGADO,16/08/2023,47,,,
ENVIGADO,08/08/2023,38,,,
ENVIGADO,06/08/2023,54,,,
ENVIGADO,05/08/2023,51,,,
ENVIGADO,04/08/2023,48,,,
ENVIGADO,03/08/2023,39,,,
ENVIGADO,02/08/2023,51,,,
ENVIGADO,30/07/2023,43,,,
ENVIGADO,07/09/2023,38,,,
ENVIGADO,07/08/2023,45,,,
ENVIGADO,17/08/2023,57,,,
ENVIGADO,28/07/2023,69,,,
ENVIGADO,19/08/2023,50,,,
ENVIGADO,05/09/2023,44,,,
ENVIGADO,18/08/2023,55,,,
ENVIGADO,04/09/2023,50,,,
ENVIGADO,03/09/2023,58,,,
ENVIGADO,02/09/2023,58,,,
ENVIGADO,01/09/2023,51,,,
ENVIGADO,31/08/2023,54,,,
ENVIGADO,30/08/2023,53,,,
ENVIGADO,29/08/2023,56,,,
ENVIGADO,29/07/2023,53,,,
ENVIGADO,27/08/2023,51,,,
ENVIGADO,28/08/2023,54,,,
ENVIGADO,21/08/2023,53,,,
ENVIGADO,22/08/2023,48,,,
ENVIGADO,20/08/2023,60,,,
ENVIGADO,24/08/2023,46,,,
ENVIGADO,26/08/2023,53,,,
ENVIGADO,25/08/2023,56,,,
ENVIGADO,23/08/2023,37,,,
COPACABANA,31/08/2023,57,,,
COPACABANA,01/09/2023,56,,,
COPACABANA,02/09/2023,60,,,
COPACABANA,03/09/2023,66,,,
COPACABANA,04/09/2023,59,,,
COPACABANA,05/09/2023,44,,,
COPACABANA,06/09/2023,49,,,
COPACABANA,30/08/2023,51,,,
COPACABANA,09/09/2023,65,,,
COPACABANA,10/09/2023,65,,,
COPACABANA,11/09/2023,50,,,
COPACABANA,12/09/2023,35,,,
COPACABANA,13/09/2023,39,,,
COPACABANA,14/09/2023,44,,,
COPACABANA,07/09/2023,48,,,
COPACABANA,08/09/2023,53,,,
COPACABANA,26/08/2023,48,,,
COPACABANA,28/08/2023,52,,,
COPACABANA,15/09/2023,53,,,
COPACABANA,11/08/2023,60,,,
COPACABANA,12/08/2023,50,,,
COPACABANA,13/08/2023,50,,,
COPACABANA,14/08/2023,42,,,
COPACABANA,15/08/2023,44,,,
COPACABANA,16/08/2023,42,,,
COPACABANA,29/08/2023,50,,,
COPACABANA,17/08/2023,46,,,
COPACABANA,19/08/2023,45,,,
COPACABANA,21/08/2023,52,,,
COPACABANA,22/08/2023,52,,,
COPACABANA,23/08/2023,53,,,
COPACABANA,24/08/2023,65,,,
COPACABANA,25/08/2023,55,,,
COPACABANA,27/08/2023,52,,,
COPACABANA,18/08/2023,50,,,
COPACABANA,20/08/2023,53,,,
COPACABANA,04/04/2023,53,,,
COPACABANA,17/09/2023,54,,,
COPACABANA,09/04/2023,50,,,
COPACABANA,10/04/2023,45,,,
COPACABANA,11/04/2023,52,,,
COPACABANA,12/04/2023,52,,,
COPACABANA,13/04/2023,52,,,
COPACABANA,14/04/2023,55,,,
COPACABANA,15/04/2023,57,,,
COPACABANA,08/04/2023,57,,,
COPACABANA,16/04/2023,67,,,
COPACABANA,18/04/2023,51,,,
COPACABANA,19/04/2023,54,,,
COPACABANA,20/04/2023,59,,,
COPACABANA,21/04/2023,60,,,
COPACABANA,22/04/2023,63,,,
COPACABANA,23/04/2023,57,,,
COPACABANA,10/08/2023,67,,,
COPACABANA,17/04/2023,61,,,
COPACABANA,16/09/2023,56,,,
COPACABANA,07/04/2023,68,,,
COPACABANA,05/04/2023,56,,,
COPACABANA,18/09/2023,53,,,
COPACABANA,19/09/2023,49,,,
COPACABANA,20/09/2023,52,,,
COPACABANA,21/09/2023,52,,,
COPACABANA,22/09/2023,56,,,
COPACABANA,23/09/2023,60,,,
COPACABANA,24/09/2023,55,,,
COPACABANA,06/04/2023,67,,,
COPACABANA,25/09/2023,50,,,
COPACABANA,27/09/2023,54,,,
COPACABANA,28/09/2023,54,,,
COPACABANA,29/09/2023,54,,,
